SecuritiesCode,EffectiveDate,Name,Section/Products,NewMarketSegment,33SectorCode,33SectorName,17SectorCode,17SectorName,NewIndexSeriesSizeCode,NewIndexSeriesSize,TradeDate,Close,IssuedShares,MarketCapitalization,Universe0
9064,20211230,"YAMATO HOLDINGS CO.,LTD.",First Section (Domestic),Prime Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,4,TOPIX Mid400,20211230.0,2703.0,388575592.0,1050319825176.0,True
9065,20211230,SANKYU INC.,First Section (Domestic),Prime Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,4,TOPIX Mid400,20211230.0,4770.0,61757978.0,294585555060.0,True
9066,20211230,NISSIN CORPORATION,First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,1655.0,20272769.0,33551432695.0,True
9067,20211230,MARUWN CORPORATION,First Section (Domestic),Standard Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,253.0,28965449.0,7328258597.0,False
9068,20211230,"Maruzen Showa Unyu Co.,Ltd.",First Section (Domestic),Prime Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,3200.0,20612844.0,65961100800.0,True
9069,20211230,"SENKO Group Holdings Co.,Ltd.",First Section (Domestic),Prime Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,6,TOPIX Small 1,20211230.0,927.0,152952221.0,141786708867.0,True
9070,20211230,"TONAMI HOLDINGS CO.,LTD.",First Section (Domestic),Prime Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,3900.0,9761011.0,38067942900.0,True
9072,20211230,"NIKKON Holdings Co.,Ltd.",First Section (Domestic),Prime Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,4,TOPIX Mid400,20211230.0,2166.0,68239892.0,147807606072.0,True
9073,20211230,"Kyogoku unyu shoji Co.,Ltd.",JASDAQ(Standard / Domestic),Standard Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,625.0,3200000.0,2000000000.0,False
9074,20211230,"Japan Oil Transportation Co.,Ltd.",First Section (Domestic),Standard Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,2637.0,3322935.0,8762579595.0,False
9075,20211230,"FUKUYAMA TRANSPORTING CO.,LTD.",First Section (Domestic),Prime Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,6,TOPIX Small 1,20211230.0,3925.0,55770363.0,218898674775.0,True
9076,20211230,"SEINO HOLDINGS CO.,LTD.",First Section (Domestic),Prime Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,4,TOPIX Mid400,20211230.0,1165.0,207679783.0,241946947195.0,True
9078,20211230,"S LINE CO.,LTD.",First Section (Domestic),Standard Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,909.0,11095203.0,10085539527.0,False
9081,20211230,"Kanagawa Chuo Kotsu Co.,Ltd.",First Section (Domestic),Prime Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,3440.0,12600000.0,43344000000.0,True
9082,20211230,"Daiwa Motor Transportation Co.,Ltd.",Second Section(Domestic),Standard Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,766.0,5250000.0,4021500000.0,False
9083,20211230,"Shinki Bus Co.,Ltd.",Second Section(Domestic),Standard Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,3160.0,6172000.0,19503520000.0,True
9086,20211230,"Hitachi Transport System,Ltd.",First Section (Domestic),Prime Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,4,TOPIX Mid400,20211230.0,5400.0,84101714.0,454149255600.0,True
9087,20211230,TAKASE CORPORATION,JASDAQ(Standard / Domestic),Standard Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,-,-,20211228.0,2050.0,1054513.0,2161751650.0,False
9090,20211230,"MARUWA UNYU KIKAN CO.,LTD.",First Section (Domestic),Prime Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,6,TOPIX Small 1,20211230.0,1456.0,128843520.0,187596165120.0,True
9099,20211230,"Chilled & Frozen Logistics Holdings Co.,Ltd.",First Section (Domestic),Prime Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,1683.0,25690766.0,43237559178.0,True
9101,20211230,Nippon Yusen Kabushiki Kaisha,First Section (Domestic),Prime Market,5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS ,4,TOPIX Mid400,20211230.0,8760.0,170055098.0,1489682658480.0,True
9104,20211230,"Mitsui O.S.K.Lines,Ltd.",First Section (Domestic),Prime Market,5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS ,4,TOPIX Mid400,20211230.0,8540.0,120628611.0,1030168337940.0,True
9107,20211230,"Kawasaki Kisen Kaisha,Ltd.",First Section (Domestic),Prime Market,5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS ,4,TOPIX Mid400,20211230.0,6920.0,93938229.0,650052544680.0,True
9110,20211230,"NS United Kaiun Kaisha,Ltd.",First Section (Domestic),Prime Market,5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS ,6,TOPIX Small 1,20211230.0,3495.0,23970679.0,83777523105.0,True
9115,20211230,"MEIJI SHIPPING CO.,LTD.",First Section (Domestic),Standard Market,5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,713.0,36000000.0,25668000000.0,True
9119,20211230,"IINO KAIUN KAISHA,LTD.",First Section (Domestic),Prime Market,5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS ,6,TOPIX Small 1,20211230.0,546.0,108900000.0,59459400000.0,True
9127,20211230,"TAMAI STEAMSHIP CO.,LTD",Second Section(Domestic),Standard Market,5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,1756.0,1932000.0,3392592000.0,False
9130,20211230,"KYOEI TANKER CO.,LTD.",First Section (Domestic),Standard Market,5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,852.0,7650000.0,6517800000.0,False
9133,20000101,TOEI REEFER LINE LTD.,JASDAQ(Standard / Domestic),,-,-,-,-,-,-,,,,,False
9142,20211230,Kyushu Railway Company,First Section (Domestic),Prime Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,4,TOPIX Mid400,20211230.0,2392.0,157301600.0,376265427200.0,True
9143,20211230,"SG HOLDINGS CO.,LTD.",First Section (Domestic),Prime Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,4,TOPIX Mid400,20211230.0,2693.0,640394400.0,1724582119200.0,True
9145,20211230,"BEING HOLDINGS CO.,LTD.",Second Section(Domestic),Standard Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,2187.0,5785000.0,12651795000.0,False
9147,20220104,"NIPPON EXPRESS HOLDINGS,INC. **",First Section (Domestic),Prime Market,-,-,-,-,-,-,,,,,False
9171,20211230,"Kuribayashi Steamship Co.,Ltd.",Second Section(Domestic),Standard Market,5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,466.0,12739696.0,5936698336.0,False
9173,20211230,"Tokai Kisen Co.,Ltd.",Second Section(Domestic),Standard Market,5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,2356.0,2200000.0,5183200000.0,False
9176,20211230,"Sado Steam Ship Co.,Ltd.",JASDAQ(Standard / Domestic),Standard Market,5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,237.0,17006947.0,4030646439.0,False
9179,20211230,"KAWASAKI KINKAI KISEN KAISHA,LTD.",Second Section(Domestic),Standard Market,5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,3755.0,2952500.0,11086637500.0,False
9193,20211230,"Tokyo Kisen Co.,Ltd.",Second Section(Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,590.0,10010000.0,5905900000.0,False
9201,20211230,"Japan Airlines Co.,Ltd.",First Section (Domestic),Prime Market,5150,Air Transportation,12,TRANSPORTATION & LOGISTICS ,4,TOPIX Mid400,20211230.0,2196.0,437143500.0,959967126000.0,True
9202,20211230,ANA HOLDINGS INC.,First Section (Domestic),Prime Market,5150,Air Transportation,12,TRANSPORTATION & LOGISTICS ,2,TOPIX Large70,20211230.0,2404.5,484293561.0,1164483867424.5,True
9206,20211230,Star Flyer Inc.,Second Section(Domestic),Standard Market,5150,Air Transportation,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,2731.0,2865640.0,7826062840.0,False
9211,20211230,f-code Inc.,Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,8500.0,2049100.0,17417350000.0,False
9212,20211230,"Green Earth Institute Co.,Ltd.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1850.0,10063000.0,18616550000.0,False
9213,20220204,SEYFERT LTD.,JASDAQ(Standard / Domestic),Standard Market,-,-,-,-,-,-,,,,,False
9214,20220203,"Recovery International Co.,Ltd.",Mothers (Domestic),Growth Market,-,-,-,-,-,-,,,,,False
9215,20220222,"CaSy Co.,Ltd.",Mothers (Domestic),Growth Market,-,-,-,-,-,-,,,,,False
9232,20211230,PASCO CORPORATION,First Section (Domestic),Standard Market,5150,Air Transportation,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,1355.0,14418025.0,19536423875.0,True
9233,20211230,"Asia Air Survey Co.,Ltd.",Second Section(Domestic),Standard Market,5150,Air Transportation,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,813.0,18614000.0,15133182000.0,True
9240,20211230,Delivery Consulting Inc.,Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1035.0,4654600.0,4817511000.0,False
9241,20211230,"Future Link Network Co.,Ltd.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1789.0,819300.0,1465727700.0,False
9242,20211230,"Media Research Institute,Inc.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1590.0,1182900.0,1880811000.0,False
9244,20211230,DIGITALIFT Inc.,Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1560.0,1538900.0,2400684000.0,False
9245,20211230,Livero Inc.,Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,2819.0,5298900.0,14937599100.0,False
9246,20211230,"ProjectCompany,Inc.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,3760.0,5637150.0,21195684000.0,False
9247,20211230,TRE HOLDINGS CORPORATION,First Section (Domestic),Prime Market,9050,Services,10,"IT & SERVICES, OTHERS ",6,TOPIX Small 1,20211230.0,1771.0,52610712.0,93173570952.0,False
9248,20211230,"People, Dreams & Technologies Group Co.,Ltd.",First Section (Domestic),Prime Market,9050,Services,10,"IT & SERVICES, OTHERS ",7,TOPIX Small 2,20211230.0,1901.0,9416000.0,17899816000.0,False
9249,20211230,"Japan Ecosystem Co.,Ltd.",Second Section(Domestic),Standard Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1606.0,2675500.0,4296853000.0,False
9250,20211230,GRCS Inc.,Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,5750.0,1309000.0,7526750000.0,False
9251,20211230,"AB&Company Co.,Ltd.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1395.0,14786320.0,20626916400.0,False
9252,20211230,"Last One Mile Co.,Ltd.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1496.0,2736418.0,4093681328.0,False
9253,20211230,Slogan Inc.,Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1164.0,2703075.0,3146379300.0,False
9254,20211230,"Lovable Marketing Group,inc.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,2575.0,1396275.0,3595408125.0,False
9256,20211230,"Succeed co.,ltd.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1364.0,3475000.0,4739900000.0,False
9257,20211230,YCP Holdings (Global) Limited,Mothers (Foreign),Growth Market (Foreign Stock),9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,820.0,4514200.0,3701644000.0,False
9258,20211230,"CS-C.Co.,Ltd.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1291.0,6250000.0,8068750000.0,False
9259,20211230,"TAKAYOSHI,INC.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1724.0,5200000.0,8964800000.0,False
9260,20211230,"Nishimoto Co.,Ltd.",First Section (Domestic),Prime Market,6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE ,7,TOPIX Small 2,20211230.0,3180.0,14353140.0,45642985200.0,True
9262,20211230,"SILVER LIFE CO.,LTD.",First Section (Domestic),Prime Market,6100,Retail Trade,14,RETAIL TRADE ,7,TOPIX Small 2,20211230.0,1321.0,10792400.0,14256760400.0,False
9263,20211230,"VISIONARYHOLDINGS CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,6100,Retail Trade,14,RETAIL TRADE ,-,-,20211230.0,210.0,37423415.0,7858917150.0,False
9264,20211230,"Puequ CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE ,-,-,20211230.0,1866.0,2353500.0,4391631000.0,False
9265,20211230,"YAMASHITA HEALTH CARE HOLDINGS,INC.",First Section (Domestic),Standard Market,6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE ,7,TOPIX Small 2,20211230.0,2017.0,2553000.0,5149401000.0,False
9266,20000101,"Ikka Dining Project.,Ltd.",First Section (Domestic),,6100,Retail Trade,14,RETAIL TRADE,-,-,,,,,False
9267,20211230,"Genky DrugStores Co.,Ltd.",First Section (Domestic),Prime Market,6100,Retail Trade,14,RETAIL TRADE ,6,TOPIX Small 1,20211230.0,6140.0,15480684.0,95051399760.0,True
9268,20211230,OPTIMUS GROUP COMPANY LIMITED,Second Section(Domestic),Standard Market,6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE ,-,-,20211230.0,2141.0,5360535.0,11476905435.0,False
9270,20211230,Valuence Holdings Inc.,Mothers (Domestic),Growth Market,6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE ,-,-,20211230.0,2521.0,13334420.0,33616072820.0,True
9271,20211230,"Wagokoro co.,ltd.",Mothers (Domestic),Growth Market,6100,Retail Trade,14,RETAIL TRADE ,-,-,20211230.0,395.0,3463500.0,1368082500.0,False
9272,20211230,"Boutiques,Inc.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,2617.0,5080200.0,13294883400.0,False
9273,20211230,"KOA SHOJI HOLDINGS CO.,LTD.",First Section (Domestic),Prime Market,6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE ,7,TOPIX Small 2,20211230.0,662.0,39619980.0,26228426760.0,True
9274,20211230,"KOKUSAI PULP & PAPER CO.,LTD.",First Section (Domestic),Prime Market,6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE ,7,TOPIX Small 2,20211230.0,327.0,73244408.0,23950921416.0,True
9275,20211230,"NARUMIYA INTERNATIONAL Co.,Ltd.",First Section (Domestic),Standard Market,6100,Retail Trade,14,RETAIL TRADE ,7,TOPIX Small 2,20211230.0,965.0,10122830.0,9768530950.0,False
9277,20000101,"SOGO MEDICAL HOLDINGS CO.,LTD.",First Section (Domestic),,6100,Retail Trade,14,RETAIL TRADE,-,-,,,,,False
9278,20211230,BOOKOFF GROUP HOLDINGS LIMITED,First Section (Domestic),Prime Market,6100,Retail Trade,14,RETAIL TRADE ,7,TOPIX Small 2,20211230.0,1008.0,20547413.0,20711792304.0,True
9279,20211230,GIFT INC.,First Section (Domestic),Prime Market,6100,Retail Trade,14,RETAIL TRADE ,7,TOPIX Small 2,20211230.0,2665.0,9953967.0,26527322055.0,True
9281,20211230,"Takara Leben Infrastructure Fund,Inc.","REIT, Venture Funds, Country Funds and Infrastructure Funds",,-,-,-,-,-,-,20211230.0,110800.0,298357.0,33057955600.0,False
9282,20211230,Ichigo Green Infrastructure Investment Corporation,"REIT, Venture Funds, Country Funds and Infrastructure Funds",,-,-,-,-,-,-,20211230.0,67500.0,102966.0,6950205000.0,False
9283,20211230,"Renewable Japan Energy Infrastructure Fund,Inc.","REIT, Venture Funds, Country Funds and Infrastructure Funds",,-,-,-,-,-,-,20211230.0,105200.0,200598.0,21102909600.0,False
9284,20211230,"Canadian Solar Infrastructure Fund,Inc.","REIT, Venture Funds, Country Funds and Infrastructure Funds",,-,-,-,-,-,-,20211230.0,122700.0,386656.0,47442691200.0,False
9285,20211230,Tokyo Infrastructure Energy Investment Corporation,"REIT, Venture Funds, Country Funds and Infrastructure Funds",,-,-,-,-,-,-,20211230.0,96400.0,111111.0,10711100400.0,False
9286,20211230,Enex Infrastructure Investment Corporation,"REIT, Venture Funds, Country Funds and Infrastructure Funds",,-,-,-,-,-,-,20211230.0,90700.0,349075.0,31661102500.0,False
9287,20211230,Japan Infrastructure Fund Investment Corporation,"REIT, Venture Funds, Country Funds and Infrastructure Funds",,-,-,-,-,-,-,20211230.0,91700.0,218720.0,20056624000.0,False
9301,20211230,Mitsubishi Logistics Corporation,First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,4,TOPIX Mid400,20211230.0,2885.0,87960739.0,253766732015.0,True
9302,20211230,"MITSUI-SOKO HOLDINGS Co.,Ltd.",First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,6,TOPIX Small 1,20211230.0,2486.0,24883002.0,61859142972.0,True
9303,20211230,"The Sumitomo Warehouse Co.,Ltd.",First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,6,TOPIX Small 1,20211230.0,1942.0,82886615.0,160965806330.0,True
9304,20211230,"The Shibusawa Warehouse Co.,Ltd.",First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,2339.0,15217747.0,35594310233.0,True
9305,20211230,Yamatane Corporation,First Section (Domestic),Prime Market,6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE ,7,TOPIX Small 2,20211230.0,1615.0,11344181.0,18320852315.0,True
9306,20211230,"Toyo Logistics Co.,Ltd.",First Section (Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,319.0,39324953.0,12544660007.0,False
9307,20211230,"Sugimura Warehouse Co.,Ltd.",Second Section(Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,723.0,16398110.0,11855833530.0,False
9308,20211230,"Inui Global Logistics Co.,Ltd.",First Section (Domestic),Standard Market,5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,2316.0,26072960.0,60384975360.0,True
9310,20211230,Japan Transcity Corporation,First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,709.0,67142417.0,47603973653.0,True
9311,20211230,ASAGAMI CORPORATION,Second Section(Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,-,-,20211224.0,4000.0,1418000.0,5672000000.0,False
9312,20211230,"THE KEIHIN CO.,LTD.",First Section (Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,1409.0,6536445.0,9209851005.0,False
9313,20211230,Maruhachi Warehouse Company Limited,Second Section(Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,702.0,7300000.0,5124600000.0,False
9318,20211230,Asia Development Capital Co.Ltd.,Second Section(Domestic),Standard Market,7100,Securities and Commodities Futures,16,FINANCIALS （EX BANKS） ,-,-,20211230.0,6.0,1561102123.0,9366612738.0,False
9319,20211230,"Chuo Warehouse Co.,Ltd.",First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,981.0,19064897.0,18702663957.0,True
9322,20211230,"KAWANISHI WAREHOUSE CO.,LTD.",First Section (Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,1050.0,8258322.0,8671238100.0,False
9324,20211230,Yasuda Logistics Corporation,First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,984.0,30360000.0,29874240000.0,True
9325,20211230,PHYZ Holdings Inc.,First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,580.0,10822800.0,6277224000.0,False
9326,20211230,"KANTSU CO.,LTD.",Mothers (Domestic),Growth Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,793.0,10262400.0,8138083200.0,False
9327,20211230,"e-LogiT co.,ltd.",JASDAQ(Standard / Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,813.0,3475200.0,2825337600.0,False
9351,20211230,"TOYO WHARF & WAREHOUSE CO.,LTD.",First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,1448.0,7740000.0,11207520000.0,False
9353,20211230,"SAKURAJIMA FUTO KAISHA,LTD.",Second Section(Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,1490.0,1540000.0,2294600000.0,False
9355,20211230,RINKO CORPORATION,Second Section(Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,-,-,20211229.0,1654.0,2700000.0,4465800000.0,False
9358,20211230,Utoc Corporation,First Section (Domestic),,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,724.0,43448099.0,31456423676.0,False
9360,20211230,SUZUYO SHINWART CORPORATION,Second Section(Domestic),Standard Market,5250,Information & Communication,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1323.0,3000000.0,3969000000.0,False
9361,20211230,"FUSHIKI KAIRIKU UNSO CO.,LTD.",Second Section(Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,1293.0,2615400.0,3381712200.0,False
9362,20211230,"HYOKI KAIUN KAISHA,LTD.",Second Section(Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,1398.0,1224000.0,1711152000.0,False
9363,20211230,"DAIUN CO.,LTD.",Second Section(Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,435.0,6228039.0,2709196965.0,False
9364,20211230,"Kamigumi Co.,Ltd.",First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,4,TOPIX Mid400,20211230.0,2178.0,129066837.0,281107570986.0,True
9365,20211230,TRADIA CORPORATION,Second Section(Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,1392.0,1470000.0,2046240000.0,False
9366,20211230,SANRITSU CORPORATION,First Section (Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,852.0,6006373.0,5117429796.0,False
9367,20211230,"DAITO KOUN CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,649.0,9389000.0,6093461000.0,False
9368,20211230,"KIMURA UNITY CO.,LTD.",First Section (Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,1300.0,11750000.0,15275000000.0,True
9369,20211230,K.R.S.Corporation,First Section (Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,908.0,25355800.0,23023066400.0,True
9370,20000101,"Yusen Logistics Co.,Ltd.",First Section (Domestic),,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,,,,,False
9373,20000101,"Nikko Travel Co.,Ltd.",Second Section(Domestic),,-,-,-,-,-,-,,,,,False
9375,20211230,"Kintetsu World Express,inc.",First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,6,TOPIX Small 1,20211230.0,2990.0,72000000.0,215280000000.0,True
9376,20211230,"EURASIA TRAVEL Co.,Ltd.",JASDAQ(Standard / Domestic),Standard Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,440.0,3690000.0,1623600000.0,False
9377,20211230,AGP CORPORATION,JASDAQ(Standard / Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,-,-,20211230.0,568.0,13950000.0,7923600000.0,False
9380,20211230,"Azuma Shipping Co.,Ltd.",First Section (Domestic),Standard Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,305.0,28923000.0,8821515000.0,False
9381,20211230,AIT CORPORATION,First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,1461.0,23913600.0,34937769600.0,True
9384,20211230,NAIGAI TRANS LINE LTD.,First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,2094.0,10698000.0,22401612000.0,True
9385,20211230,SHOEI CORPORATION,First Section (Domestic),Prime Market,3200,Chemicals,4,RAW MATERIALS & CHEMICALS ,7,TOPIX Small 2,20211230.0,665.0,7850000.0,5220250000.0,False
9386,20211230,NIPPON CONCEPT CORPORATION,First Section (Domestic),Prime Market,5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS ,7,TOPIX Small 2,20211230.0,1681.0,13868500.0,23312948500.0,True
